Field ID,Year,Month,Monthly_constituents,YearlyCon,Monthly_Cost,Annual_Cost
122,2017,July,7,18,459.3846766,760.2697126
122,2017,July,7,18,459.3846766,760.2697126
122,2017,July,7,18,459.3846766,760.2697126
123,2017,April,1,10,3.178239246,420.3450792
123,2017,May,2,10,42.40575966,420.3450792
123,2017,May,2,10,42.40575966,420.3450792
123,2017,June,5,10,167.4195415,420.3450792
123,2017,June,5,10,167.4195415,420.3450792
123,2017,June,5,10,167.4195415,420.3450792
123,2017,June,5,10,167.4195415,420.3450792
123,2017,July,2,10,207.3415388,420.3450792
123,2017,July,2,10,207.3415388,420.3450792
124,2017,April,3,10,8.613216263,218.7532379
124,2017,May,2,10,42.40575966,218.7532379
124,2017,May,2,10,42.40575966,218.7532379
124,2017,June,4,10,71.4236477,218.7532379
124,2017,June,4,10,71.4236477,218.7532379
124,2017,June,4,10,71.4236477,218.7532379
124,2017,July,1,10,96.31061423,218.7532379
125,2017,March,3,17,8.613216263,662.0846256
125,2017,May,1,17,3.178239246,662.0846256
125,2017,May,2,17,42.40575966,662.0846256
125,2017,May,2,17,42.40575966,662.0846256
125,2017,June,8,17,323.3624275,662.0846256
125,2017,June,8,17,323.3624275,662.0846256
125,2017,June,8,17,323.3624275,662.0846256
125,2017,June,8,17,323.3624275,662.0846256
125,2017,June,8,17,323.3624275,662.0846256
125,2017,June,8,17,323.3624275,662.0846256
125,2017,July,3,17,284.5249829,662.0846256
125,2017,July,3,17,284.5249829,662.0846256
125,2017,July,3,17,284.5249829,662.0846256
126,2017,May,1,7,3.178239246,213.3182608
126,2017,May,2,7,42.40575966,213.3182608
126,2017,May,2,7,42.40575966,213.3182608
126,2017,June,3,7,71.4236477,213.3182608
126,2017,June,3,7,71.4236477,213.3182608
126,2017,June,3,7,71.4236477,213.3182608
126,2017,July,1,7,96.31061423,213.3182608
127,2017,April,3,13,8.613216263,435.1107837
127,2017,May,1,13,3.178239246,435.1107837
127,2017,May,2,13,42.40575966,435.1107837
127,2017,May,2,13,42.40575966,435.1107837
127,2017,June,6,13,284.6029543,435.1107837
127,2017,June,6,13,284.6029543,435.1107837
127,2017,June,6,13,284.6029543,435.1107837
127,2017,June,6,13,284.6029543,435.1107837
127,2017,June,6,13,284.6029543,435.1107837
127,2017,July,1,13,96.31061423,435.1107837
128,2017,April,3,15,8.613216263,253.2061029
128,2017,April,4,15,8.613216263,253.2061029
128,2017,May,2,15,42.40575966,253.2061029
128,2017,May,2,15,42.40575966,253.2061029
128,2017,June,5,15,97.26329649,253.2061029
128,2017,June,5,15,97.26329649,253.2061029
128,2017,June,5,15,97.26329649,253.2061029
128,2017,June,5,15,97.26329649,253.2061029
128,2017,July,1,15,96.31061423,253.2061029
129,2017,April,3,13,8.613216263,473.8702569
129,2017,May,1,13,3.178239246,473.8702569
129,2017,May,2,13,42.40575966,473.8702569
129,2017,May,2,13,42.40575966,473.8702569
129,2017,June,6,13,323.3624275,473.8702569
129,2017,June,6,13,323.3624275,473.8702569
129,2017,June,6,13,323.3624275,473.8702569
129,2017,June,6,13,323.3624275,473.8702569
129,2017,June,6,13,323.3624275,473.8702569
129,2017,June,6,13,323.3624275,473.8702569
129,2017,July,1,13,96.31061423,473.8702569
132,2017,May,1,11,3.178239246,213.3182608
132,2017,May,2,11,42.40575966,213.3182608
132,2017,May,2,11,42.40575966,213.3182608
132,2017,June,4,11,71.4236477,213.3182608
132,2017,June,4,11,71.4236477,213.3182608
132,2017,June,4,11,71.4236477,213.3182608
132,2017,July,1,11,96.31061423,213.3182608
133,2017,May,1,14,3.178239246,749.7820235
133,2017,May,2,14,42.40575966,749.7820235
133,2017,May,2,14,42.40575966,749.7820235
133,2017,June,7,14,323.3624275,749.7820235
133,2017,June,7,14,323.3624275,749.7820235
133,2017,June,7,14,323.3624275,749.7820235
133,2017,June,7,14,323.3624275,749.7820235
133,2017,June,7,14,323.3624275,749.7820235
133,2017,June,7,14,323.3624275,749.7820235
133,2017,July,4,14,380.8355972,749.7820235
133,2017,July,4,14,380.8355972,749.7820235
133,2017,July,4,14,380.8355972,749.7820235
133,2017,August,4,14,380.8355972,749.7820235
134,2017,May,1,7,3.178239246,187.478612
134,2017,May,2,7,42.40575966,187.478612
134,2017,May,2,7,42.40575966,187.478612
134,2017,June,3,7,45.58399891,187.478612
134,2017,June,3,7,45.58399891,187.478612
134,2017,July,1,7,96.31061423,187.478612
135,2017,May,1,8,3.178239246,183.6254582
135,2017,May,2,8,12.71295698,183.6254582
135,2017,May,2,8,12.71295698,183.6254582
135,2017,June,4,8,71.4236477,183.6254582
135,2017,June,4,8,71.4236477,183.6254582
135,2017,June,4,8,71.4236477,183.6254582
135,2017,July,1,8,96.31061423,183.6254582
136,2017,March,3,17,8.613216263,614.3570699
136,2017,May,1,17,3.178239246,614.3570699
136,2017,May,2,17,42.40575966,614.3570699
136,2017,May,2,17,42.40575966,614.3570699
136,2017,June,8,17,332.8971452,614.3570699
136,2017,June,8,17,332.8971452,614.3570699
136,2017,June,8,17,332.8971452,614.3570699
136,2017,June,8,17,332.8971452,614.3570699
136,2017,June,8,17,332.8971452,614.3570699
136,2017,June,8,17,332.8971452,614.3570699
136,2017,June,8,17,332.8971452,614.3570699
136,2017,July,3,17,227.2627095,614.3570699
136,2017,July,3,17,227.2627095,614.3570699
136,2017,July,3,17,227.2627095,614.3570699
